"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","timeframe_phase3","sumTotal_Phase3","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","anteil_pos_phase3","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsumTotal_Phase3","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2021-02-28,470,66,404,87092,FALSE,0,FALSE,0,FALSE,0,TRUE,87092,TRUE,87092,TRUE,13717,6712,13717,935,965.29,14,8.14,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,58.38,116.13,119.9,10817.57,NA,NA,NA,10817.57,10817.57,1703.77,833.69,1703.77,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-01,1256,93,1163,88348,FALSE,0,FALSE,0,FALSE,0,TRUE,88348,TRUE,88348,TRUE,14973,6803,13807,892,964.64,7.4,8.49,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,156.01,110.79,119.82,10973.57,NA,NA,NA,10973.57,10973.57,1859.77,844.99,1714.95,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-02,973,91,882,89321,FALSE,0,FALSE,0,FALSE,0,TRUE,89321,TRUE,89321,TRUE,15946,6465,13641,956.86,948,9.4,8.6,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,120.85,118.85,117.75,11094.43,NA,NA,NA,11094.43,11094.43,1980.63,803.01,1694.33,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-03,960,70,890,90281,FALSE,0,FALSE,0,FALSE,0,TRUE,90281,TRUE,90281,TRUE,16906,6545,13574,971.14,956.14,7.3,8.59,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,119.24,120.62,118.76,11213.67,NA,NA,NA,11213.67,11213.67,2099.87,812.94,1686.01,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-04,996,70,926,91277,FALSE,0,FALSE,0,FALSE,0,TRUE,91277,TRUE,91277,TRUE,17902,6244,13450,971.71,975.14,7,7.91,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,123.71,120.69,121.12,11337.38,NA,NA,NA,11337.38,11337.38,2223.58,775.56,1670.6,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-05,1398,101,1297,92675,FALSE,0,FALSE,0,FALSE,0,TRUE,92675,TRUE,92675,TRUE,19300,6698,13635,957.43,985,7.2,8,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,173.64,118.92,122.35,11511.02,NA,NA,NA,11511.02,11511.02,2397.22,831.95,1693.58,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-06,745,58,687,93420,FALSE,0,FALSE,0,FALSE,0,TRUE,93420,TRUE,93420,TRUE,20045,6798,13652,972.43,987.36,7.8,7.66,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,92.54,120.78,122.64,11603.56,NA,NA,NA,11603.56,11603.56,2489.76,844.37,1695.69,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-07,474,44,430,93894,FALSE,0,FALSE,0,FALSE,0,TRUE,93894,TRUE,93894,TRUE,20519,6802,13514,977.29,985.21,9.3,7.69,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,58.87,121.39,122.37,11662.43,NA,NA,NA,11662.43,11662.43,2548.63,844.87,1678.55,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-08,1156,92,1064,95050,FALSE,0,FALSE,0,FALSE,0,TRUE,95050,TRUE,95050,TRUE,21675,6702,13505,1058.29,985.86,8,7.4,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,143.59,131.45,122.45,11806.02,NA,NA,NA,11806.02,11806.02,2692.22,832.45,1677.44,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-09,1078,75,1003,96128,FALSE,0,FALSE,0,FALSE,0,TRUE,96128,TRUE,96128,TRUE,22753,6807,13272,1013.14,1011.29,7,7.4,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,133.9,125.84,125.61,11939.91,NA,NA,NA,11939.91,11939.91,2826.12,845.49,1648.49,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-10,994,75,919,97122,FALSE,0,FALSE,0,FALSE,0,TRUE,97122,TRUE,97122,TRUE,23747,6841,13386,1003.57,1043.5,7.5,7.53,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,123.46,124.65,129.61,12063.38,NA,NA,NA,12063.38,12063.38,2949.58,849.71,1662.65,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-11,1563,78,1485,98685,FALSE,0,FALSE,0,FALSE,0,TRUE,98685,TRUE,98685,TRUE,25310,7408,13652,998.71,1066.14,5,7.7,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,194.14,124.05,132.42,12257.51,NA,NA,NA,12257.51,12257.51,3143.72,920.14,1695.69,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-12,1082,78,1004,99767,FALSE,0,FALSE,0,FALSE,0,TRUE,99767,TRUE,99767,TRUE,26392,7092,13790,1014.29,1088.71,7.2,7.74,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,134.39,125.98,135.23,12391.91,NA,NA,NA,12391.91,12391.91,3278.11,880.89,1712.83,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-13,678,59,619,100445,FALSE,0,FALSE,0,FALSE,0,TRUE,100445,TRUE,100445,TRUE,27070,7025,13823,1050.14,1116.64,8.7,7.71,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,84.21,130.44,138.7,12476.12,NA,NA,NA,12476.12,12476.12,3362.32,872.56,1716.93,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-14,440,46,394,100885,FALSE,0,FALSE,0,FALSE,0,TRUE,100885,TRUE,100885,TRUE,27510,6991,13793,1109.71,1134.36,10.5,7.74,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,54.65,137.84,140.9,12530.77,NA,NA,NA,12530.77,12530.77,3416.98,868.34,1713.21,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-15,1265,105,1160,102150,FALSE,0,FALSE,0,FALSE,0,TRUE,102150,TRUE,102150,TRUE,28775,7100,13802,1074,1203.79,8.3,8.1,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,157.12,133.4,149.52,12687.9,NA,NA,NA,12687.9,12687.9,3574.1,881.88,1714.33,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-16,1329,91,1238,103479,FALSE,0,FALSE,0,FALSE,0,TRUE,103479,TRUE,103479,TRUE,30104,7351,14158,1164.29,1251.64,6.8,7.99,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,165.07,144.61,155.46,12852.97,NA,NA,NA,12852.97,12852.97,3739.17,913.06,1758.54,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-17,1411,108,1303,104890,FALSE,0,FALSE,0,FALSE,0,TRUE,104890,TRUE,104890,TRUE,31515,7768,14609,1229.71,1315.14,7.7,7.8,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,175.26,152.74,163.35,13028.23,NA,NA,NA,13028.23,13028.23,3914.43,964.85,1814.56,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-18,1313,98,1215,106203,FALSE,0,FALSE,0,FALSE,0,TRUE,106203,TRUE,106203,TRUE,32828,7518,14926,1270,1338.43,7.5,7.54,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,163.09,157.74,166.24,13191.31,NA,NA,NA,13191.31,13191.31,4077.52,933.8,1853.94,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-19,1714,110,1604,107917,FALSE,0,FALSE,0,FALSE,0,TRUE,107917,TRUE,107917,TRUE,34542,8150,15242,1393.29,1406.36,6.4,7.24,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,212.89,173.06,174.68,13404.21,NA,NA,NA,13404.21,13404.21,4290.41,1012.3,1893.19,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-20,1136,84,1052,109053,FALSE,0,FALSE,0,FALSE,0,TRUE,109053,TRUE,109053,TRUE,35678,8608,15633,1453.14,1455.36,7.4,7.13,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,141.1,180.49,180.77,13545.31,NA,NA,NA,13545.31,13545.31,4431.51,1069.19,1941.75,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-21,722,63,659,109775,FALSE,0,FALSE,0,FALSE,0,TRUE,109775,TRUE,109775,TRUE,36400,8890,15881,1520.57,1482.71,8.7,6.91,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,89.68,188.87,184.17,13634.99,NA,NA,NA,13634.99,13634.99,4521.19,1104.21,1972.55,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-22,2128,133,1995,111903,FALSE,0,FALSE,0,FALSE,0,TRUE,111903,TRUE,111903,TRUE,38528,9753,16853,1602.86,1541.79,6.2,6.63,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,264.32,199.09,191.5,13899.3,NA,NA,NA,13899.3,13899.3,4785.5,1211.41,2093.29,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-23,1748,105,1643,113651,FALSE,0,FALSE,0,FALSE,0,TRUE,113651,TRUE,113651,TRUE,40276,10172,17523,1648.43,1576.71,6,6.59,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,217.12,204.75,195.84,14116.42,NA,NA,NA,14116.42,14116.42,5002.62,1263.45,2176.51,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-24,1883,117,1766,115534,FALSE,0,FALSE,0,FALSE,0,TRUE,115534,TRUE,115534,TRUE,42159,10644,18412,1681,1619.86,6.2,6.46,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,233.88,208.79,201.2,14350.3,NA,NA,NA,14350.3,14350.3,5236.51,1322.08,2286.93,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-25,1889,103,1786,117423,FALSE,0,FALSE,0,FALSE,0,TRUE,117423,TRUE,117423,TRUE,44048,11220,18738,1695.43,1717.57,5.5,6.64,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,234.63,210.59,213.34,14584.93,NA,NA,NA,14584.93,14584.93,5471.14,1393.62,2327.42,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-26,2033,124,1909,119456,FALSE,0,FALSE,0,FALSE,0,TRUE,119456,TRUE,119456,TRUE,46081,11539,19689,1690.29,1687.79,6.1,6.84,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,252.52,209.95,209.64,14837.45,NA,NA,NA,14837.45,14837.45,5723.65,1433.24,2445.54,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-27,1364,89,1275,120820,FALSE,0,FALSE,0,FALSE,0,TRUE,120820,TRUE,120820,TRUE,47445,11767,20375,1700.29,1732.36,6.5,7.03,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,169.42,211.19,215.17,15006.87,NA,NA,NA,15006.87,15006.87,5893.07,1461.56,2530.75,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-28,823,82,741,121643,FALSE,0,FALSE,0,FALSE,0,TRUE,121643,TRUE,121643,TRUE,48268,11868,20758,1719.14,1740.93,10,6.94,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,102.22,213.53,216.24,15109.09,NA,NA,NA,15109.09,15109.09,5995.29,1474.11,2578.32,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-29,2092,158,1934,123735,FALSE,0,FALSE,0,FALSE,0,TRUE,123735,TRUE,123735,TRUE,50360,11832,21585,1832.29,1645.21,7.6,6.81,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,259.84,227.59,204.35,15368.94,NA,NA,NA,15368.94,15368.94,6255.14,1469.63,2681.04,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-30,1818,133,1685,125553,FALSE,0,FALSE,0,FALSE,0,TRUE,125553,TRUE,125553,TRUE,52178,11902,22074,1727.14,1663,7.3,6.7,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,225.81,214.53,206.56,15594.75,NA,NA,NA,15594.75,15594.75,6480.95,1478.33,2741.78,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-03-31,2015,112,1903,127568,FALSE,0,FALSE,0,FALSE,0,TRUE,127568,TRUE,127568,TRUE,54193,12034,22678,1783.71,1646.07,5.6,6.66,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,250.28,221.55,204.46,15845.03,NA,NA,NA,15845.03,15845.03,6731.23,1494.72,2816.8,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-01,2681,124,2557,130249,FALSE,0,FALSE,0,FALSE,0,TRUE,130249,TRUE,130249,TRUE,56874,12826,24046,1786.43,1615.5,4.6,6.37,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,333,221.89,200.66,16178.03,NA,NA,NA,16178.03,16178.03,7064.23,1593.1,2986.72,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-02,1297,69,1228,131546,FALSE,0,FALSE,0,FALSE,0,TRUE,131546,TRUE,131546,TRUE,58171,12090,23629,1600.14,1581.64,5.3,6.46,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,161.1,198.75,196.45,16339.13,NA,NA,NA,16339.13,16339.13,7225.33,1501.68,2934.92,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-03,1760,109,1651,133306,FALSE,0,FALSE,0,FALSE,0,TRUE,133306,TRUE,133306,TRUE,59931,12486,24253,1625.71,1557.29,6.2,6.44,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,218.61,201.93,193.43,16557.74,NA,NA,NA,16557.74,16557.74,7443.94,1550.87,3012.43,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-04,842,67,775,134148,FALSE,0,FALSE,0,FALSE,0,TRUE,134148,TRUE,134148,TRUE,60773,12505,24373,1573,1545.64,8,6.59,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,104.58,195.38,191.98,16662.32,NA,NA,NA,16662.32,16662.32,7548.52,1553.23,3027.33,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-05,788,65,723,134936,FALSE,0,FALSE,0,FALSE,0,TRUE,134936,TRUE,134936,TRUE,61561,11201,23033,1398.71,1508.86,8.2,7.3,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,97.88,173.73,187.41,16760.2,NA,NA,NA,16760.2,16760.2,7646.4,1391.26,2860.89,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-06,1997,144,1853,136933,FALSE,0,FALSE,0,FALSE,0,TRUE,136933,TRUE,136933,TRUE,63558,11380,23282,1436.14,1465.86,7.2,7.56,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,248.04,178.38,182.07,17008.24,NA,NA,NA,17008.24,17008.24,7894.44,1413.49,2891.82,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-07,1646,109,1537,138579,FALSE,0,FALSE,0,FALSE,0,TRUE,138579,TRUE,138579,TRUE,65204,11011,23045,1330.86,1414.57,6.6,8.01,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,204.45,165.3,175.7,17212.69,NA,NA,NA,17212.69,17212.69,8098.89,1367.66,2862.38,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-08,1461,140,1321,140040,FALSE,0,FALSE,0,FALSE,0,TRUE,140040,TRUE,140040,TRUE,66665,9791,22617,1304.86,1315.29,9.6,8.27,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,181.47,162.07,163.37,17394.16,NA,NA,NA,17394.16,17394.16,8280.36,1216.13,2809.22,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-09,1559,111,1448,141599,FALSE,0,FALSE,0,FALSE,0,TRUE,141599,TRUE,141599,TRUE,68224,10053,22143,1417.57,1315.14,7.1,8.31,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,193.64,176.07,163.35,17587.8,NA,NA,NA,17587.8,17587.8,8474,1248.67,2750.35,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-10,1023,96,927,142622,FALSE,0,FALSE,0,FALSE,0,TRUE,142622,TRUE,142622,TRUE,69247,9316,21802,1306,1248.71,9.4,8.54,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,127.07,162.22,155.1,17714.86,NA,NA,NA,17714.86,17714.86,8601.06,1157.13,2707.99,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-11,660,65,595,143282,FALSE,0,FALSE,0,FALSE,0,TRUE,143282,TRUE,143282,TRUE,69907,9134,21639,1256.14,1224.79,9.8,8.69,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,81.98,156.02,152.13,17796.84,NA,NA,NA,17796.84,17796.84,8683.04,1134.52,2687.75,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-12,1577,134,1443,144859,FALSE,0,FALSE,0,FALSE,0,TRUE,144859,TRUE,144859,TRUE,71484,9923,21124,1231.86,1270.64,8.5,8.17,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,195.88,153.01,157.82,17992.72,NA,NA,NA,17992.72,17992.72,8878.92,1232.52,2623.78,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-13,1216,107,1109,146075,FALSE,0,FALSE,0,FALSE,0,TRUE,146075,TRUE,146075,TRUE,72700,9142,20522,1194.14,1205.36,8.8,8.09,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,151.04,148.32,149.72,18143.75,NA,NA,NA,18143.75,18143.75,9029.96,1135.51,2549.01,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-14,1297,99,1198,147372,FALSE,0,FALSE,0,FALSE,0,TRUE,147372,TRUE,147372,TRUE,73997,8793,19804,1166.57,1162.71,7.6,7.69,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,161.1,144.9,144.42,18304.85,NA,NA,NA,18304.85,18304.85,9191.06,1092.17,2459.82,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-15,1291,77,1214,148663,FALSE,0,FALSE,0,FALSE,0,TRUE,148663,TRUE,148663,TRUE,75288,8623,18414,1144.71,1135.29,6,7.59,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,160.35,142.18,141.01,18465.21,NA,NA,NA,18465.21,18465.21,9351.41,1071.05,2287.17,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-16,1295,84,1211,149958,FALSE,0,FALSE,0,FALSE,0,TRUE,149958,TRUE,149958,TRUE,76583,8359,18412,1123.71,1112.36,6.5,7.59,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,160.85,139.57,138.16,18626.06,NA,NA,NA,18626.06,18626.06,9512.26,1038.26,2286.93,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-17,830,55,775,150788,FALSE,0,FALSE,0,FALSE,0,TRUE,150788,TRUE,150788,TRUE,77413,8166,17482,1104.71,1092.93,6.6,7.44,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,103.09,137.21,135.75,18729.15,NA,NA,NA,18729.15,18729.15,9615.35,1014.29,2171.41,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-18,507,46,461,151295,FALSE,0,FALSE,0,FALSE,0,TRUE,151295,TRUE,151295,TRUE,77920,8013,17147,1069.29,1080.79,9.1,7.57,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,62.97,132.81,134.24,18792.12,NA,NA,NA,18792.12,18792.12,9678.32,995.28,2129.8,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-19,1430,121,1309,152725,FALSE,0,FALSE,0,FALSE,0,TRUE,152725,TRUE,152725,TRUE,79350,7866,17789,1038.71,1060.21,8.5,7.54,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,177.62,129.02,131.69,18969.74,NA,NA,NA,18969.74,18969.74,9855.94,977.02,2209.54,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-20,1083,84,999,153808,FALSE,0,FALSE,0,FALSE,0,TRUE,153808,TRUE,153808,TRUE,80433,7733,16875,1030.57,1044.93,7.8,7.54,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,134.52,128.01,129.79,19104.26,NA,NA,NA,19104.26,19104.26,9990.46,960.5,2096.02,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-21,1049,89,960,154857,FALSE,0,FALSE,0,FALSE,0,TRUE,154857,TRUE,154857,TRUE,81482,7485,16278,1019.29,1024.43,8.5,7.74,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,130.29,126.6,127.24,19234.55,NA,NA,NA,19234.55,19234.55,10120.76,929.7,2021.87,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-22,1077,63,1014,155934,FALSE,0,FALSE,0,TRUE,1077,TRUE,155934,TRUE,155934,TRUE,82559,7271,15894,1016.86,1015.71,5.8,8.1,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,133.77,126.3,126.16,19368.33,NA,NA,133.77,19368.33,19368.33,10254.53,903.12,1974.17,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-23,1238,81,1157,157172,FALSE,0,FALSE,0,TRUE,2315,TRUE,157172,TRUE,157172,TRUE,83797,7214,15573,996.71,1001.29,6.5,7.93,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,153.77,123.8,124.37,19522.1,NA,NA,287.54,19522.1,19522.1,10408.3,896.04,1934.3,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-24,751,60,691,157923,FALSE,0,FALSE,0,TRUE,3066,TRUE,157923,TRUE,157923,TRUE,84548,7135,15301,985.14,993.36,8,7.81,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,93.28,122.36,123.38,19615.38,NA,NA,380.82,19615.38,19615.38,10501.58,886.23,1900.51,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-25,490,57,433,158413,FALSE,0,FALSE,0,TRUE,3556,TRUE,158413,TRUE,158413,TRUE,85038,7118,15131,979.57,985.43,11.6,7.56,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,60.86,121.67,122.4,19676.24,NA,NA,441.69,19676.24,19676.24,10562.44,884.12,1879.4,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-26,1289,94,1195,159702,FALSE,0,FALSE,0,TRUE,4845,TRUE,159702,TRUE,159702,TRUE,86327,6977,14843,992.71,962.21,7.3,7.27,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,160.1,123.3,119.51,19836.34,NA,NA,601.79,19836.34,19836.34,10722.55,866.6,1843.63,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-27,1002,70,932,160704,FALSE,0,FALSE,0,TRUE,5847,TRUE,160704,TRUE,160704,TRUE,87329,6896,14629,972,946.79,7,7.13,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,124.46,120.73,117.6,19960.8,NA,NA,726.25,19960.8,19960.8,10847,856.54,1817.05,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-28,1010,68,942,161714,FALSE,0,FALSE,0,TRUE,6857,TRUE,161714,TRUE,161714,TRUE,88339,6857,14342,967.43,938.57,6.7,6.91,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,125.45,120.16,116.58,20086.25,NA,NA,851.7,20086.25,20086.25,10972.45,851.7,1781.4,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-29,1169,44,1125,162883,FALSE,0,FALSE,0,TRUE,8026,TRUE,162883,TRUE,162883,TRUE,89508,6949,14220,954,948.71,3.8,6.56,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,145.2,118.49,117.84,20231.45,NA,NA,996.9,20231.45,20231.45,11117.65,863.12,1766.24,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-04-30,1093,60,1033,163976,FALSE,0,FALSE,0,TRUE,9119,TRUE,163976,TRUE,163976,TRUE,90601,6804,14018,927.71,955.64,5.5,6.31,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,135.76,115.23,118.7,20367.21,NA,NA,1132.66,20367.21,20367.21,11253.41,845.11,1741.15,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-05-01,719,47,672,164695,FALSE,0,FALSE,0,TRUE,9838,TRUE,164695,TRUE,164695,TRUE,91320,6772,13907,908.43,945.07,6.5,6.1,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,89.31,112.83,117.39,20456.52,NA,NA,1221.96,20456.52,20456.52,11342.72,841.14,1727.37,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
